Brookland-CUA,,R55.031145095825195,R274.29238986968994,R274.2923917770386,R54.733893156051636,R219.96403551101685,R54.360830783843994,R329.05875730514526,R54.55512523651123,R165.28951048851013,R54.95480966567993,R439.5674057006836,R54.89792442321777,R219.66588521003723,R55.167901277542114,R274.257221698761,R329.1327860355377,R164.95363903045654,R55.0509877204895,R219.51915335655212,R274.4001348018646,R217.77702713012695,R382.61916851997375,R53.996960163116455,R53.99696135520935,R164.44378542900085,R54.676029443740845,R437.74004650115967,R54.87467169761658,R328.104923248291,R54.630943059921265,R163.83997416496277,R54.71084380149841,R54.58511400222778,R109.99185037612915,R273.8868181705475,R54.75387358665466,R54.75387501716614,R220.1911633014679,R54.616615533828735,R274.8077771663666,
Capitol Heights,,B54.74519085884094,B54.69726014137268,S55.11708664894104,B493.81124091148376,B55.17030620574951,S1042.5204215049744,S603.8922941684723,S54.968796491622925,S54.9687979221344,B988.0041017532349,B55.00181174278259,S219.66320300102234,S55.21021223068237,B329.5522074699402,B823.1290802955627,S603.9604551792145,S439.0503144264221,B384.3953664302826,B603.3899047374725,S602.1292572021484,S546.1659228801727,S53.99993920326233,S54.68341946601868,B600.8486797809601,B600.5931258201599,B54.47999668121338,S437.7496852874756,S601.7810072898865,S54.704644203186035,B656.624502658844,B54.766072273254395,S602.6056594848633,B657.9010803699493,B55.04757475852966,
Capitol South,,S54.68562865257263,O54.98838567733765,B54.98838472366333,S384.04508352279663,S54.88277506828308,B384.0329604148865,S713.1403331756592,B55.18524479866028,O383.6163091659546,O548.1372909545898,O54.97823238372803,S439.3176965713501,S54.940080642700195,B603.8670818805695,B54.81841564178467,S494.1825568675995,B493.97467494010925,S54.97736430168152,B54.851142168045044,O494.8906514644623,O549.8688850402832,O54.63553237915039,O54.63552975654602,B384.5588037967682,B54.57025623321533,S549.0960428714752,B549.0727224349976,S658.6819968223572,S54.867714643478394,O604.0726764202118,O604.0726788043976,O54.439882040023804,S602.8214964866638,S54.164472579956055,B712.1345343589783,B54.004430532455444,S108.6838436126709,S491.26166677474976,S54.93079876899719,B765.1511747837067,B54.85512113571167,O600.4086542129517,O600.5903787612915,O54.62160634994507,O54.48111867904663,S437.94947838783264,B492.6288912296295,S54.59543967247009,B54.59544110298157,B327.818146944046,B54.70151352882385,S601.2829647064209,S55.26160550117493,O437.99138617515564,O547.229611158371,O55.11936950683594,B493.1255831718445,S548.4780685901642,B55.35248351097107,S54.995673418045044,
Cheverly,,O55.05441069602966,O548.3546197414398,O54.89110803604126,O604.0875492095947,O54.974315881729126,O878.6772918701172,O54.75145888328552,O329.2451536655426,O549.1176471710205,O547.2021458148956,O54.07221746444702,O546.2177932262421,O54.620092153549194,O547.1797676086426,O656.4065606594086,O54.6067008972168,O54.70392680168152,
Clarendon,,O54.85812306404114,S54.89154839515686,O548.9853837490082,O603.1268677711487,O55.027429819107056,S548.8763651847839,S604.0963158607483,S54.963356256484985,O549.446074962616,O713.3957765102386,O55.142452239990234,S548.8846793174744,S55.14958620071411,O494.1074917316437,S713.532075881958,O548.969660282135,S548.4851095676422,S54.33979058265686,S546.2117071151733,S54.619040727615356,O655.5398724079132,O545.5352535247803,O54.913289070129395,S600.7836318016052,S54.672099590301514,O602.0074188709259,S656.7165420055389,O54.700714349746704,S54.7007155418396,O656.9028012752533,O54.756954193115234,S603.4028532505035,S54.68089962005615,
Cleveland Park,,R54.916523933410645,R164.53507733345032,R54.636358976364136,R54.636358976364136,R164.63387203216553,R219.52851963043213,R54.8166446685791,R328.89228415489197,R274.2187497615814,R55.037758111953735,R55.07937288284302,R220.03725457191467,R55.021414041519165,R54.96593117713928,R385.0100202560425,R110.06479477882385,R54.75115704536438,R54.75115633010864,R164.4855513572693,R54.98173213005066,R274.3366439342499,R54.90635132789612,R164.8388752937317,R54.77003622055054,R329.46555399894714,R274.0587077140808,R54.426352977752686,R54.87312150001526,R163.2857050895691,R54.073928356170654,R326.9076974391937,R54.626694440841675,R219.0478813648224,R54.70129895210266,R164.19835948944092,R54.470821380615234,R328.07297444343567,R273.41794657707214,R219.1557376384735,R219.33227062225342,R55.1029109954834,R384.36694526672363,
College Park-U of Md,,G383.73550271987915,G54.66133213043213,G329.4196193218231,G219.95808601379395,G54.462512254714966,G219.78731393814087,G329.4225368499756,G54.94619965553284,G54.946200132369995,G274.86855387687683,G54.74240493774414,G494.1054353713989,G54.982577323913574,G164.83496022224426,G384.3120152950287,G54.77157115936279,G383.6994972229004,G383.21706652641296,G54.11601376533508,G272.05100107192993,G218.5024492740631,G54.85660243034363,G54.63109993934631,G382.82562947273254,G382.7648572921753,G54.57032585144043,G54.6797730922699,G328.65377473831177,G329.07714200019836,G54.76949429512024,
Columbia Heights,,G54.93411588668823,G54.78100061416626,G329.14606189727783,G54.644744873046875,G439.0051577091217,G55.17716884613037,G274.4296758174896,G54.46097707748413,G163.9779827594757,G55.07824373245239,G275.0850670337677,G55.196368932724,G54.78905630111694,G385.0166983604431,G54.74337339401245,G329.3059117794037,G219.47084760665894,G54.86501622200012,G439.1599793434143,G384.35509514808655,G55.03797650337219,G54.43751645088196,G271.7997007369995,G54.63948392868042,G381.78846073150635,G54.630953311920166,G274.066299200058,G382.75219774246216,G54.69233846664429,G327.7959806919098,G54.63048052787781,G274.44831800460815,G383.8531184196472,G54.77432131767273,G55.28626489639282,
Congress Heights,,G54.92589569091797,G54.92589569091797,G164.51963591575623,G54.64892816543579,G274.09044766426086,G55.048744916915894,G329.4064099788666,G55.21882963180542,G329.0831549167633,G54.46110725402832,G274.2104058265686,G330.32936930656433,G274.80799984931946,G55.007009983062744,G384.0559709072113,G54.970391511917114,G493.8248841762543,G54.7768030166626,G329.2146329879761,G54.964686155319214,G219.27393984794617,G218.6334183216095,G54.12275242805481,G271.9980618953705,G327.9507236480713,G54.843520641326904,G437.9505534172058,G54.64211297035217,G273.0882260799408,G383.7810924053192,G438.35266494750977,G54.998669385910034,G54.99867105484009,G55.04691815376282,G55.0910062789917,
Court House,,S54.729286432266235,O54.75917983055115,O54.636356830596924,S55.02248024940491,S493.4635696411133,S54.87664198875427,S54.84348154067993,O548.4245126247406,O55.07168626785278,O603.7990779876709,O55.04615521430969,S439.44732689857483,S603.826450586319,S54.81623363494873,S54.81623363494873,S55.24758172035217,O659.2289714813232,O54.761974573135376,O494.31293416023254,O54.75715708732605,S493.88859033584595,S54.9583797454834,S659.0907435417175,S54.785341024398804,S54.77725625038147,O548.6794910430908,O439.14625120162964,O55.00890326499939,S547.1081650257111,S54.06049942970276,S436.609872341156,S54.66446876525879,S54.93053436279297,O546.2374751567841,O54.62982702255249,O600.5303070545197,O54.57630920410156,S601.8268456459045,S54.6951847076416,S656.4144585132599,S55.056896448135376,O656.7043967247009,O54.904611587524414,O602.2999291419983,O55.04720330238342,S274.5694134235382,S55.10470223426819,S54.63419508934021,
Crystal City,,Y55.01802682876587,Y328.84220480918884,B55.019731760025024,Y55.01973223686218,B603.0214223861694,Y328.9365713596344,B54.849924087524414,Y383.7569365501404,B548.8769102096558,Y494.2618556022644,Y274.8901128768921,Y55.24870276451111,Y55.24870324134827,B604.2539582252502,Y164.7806510925293,Y54.77812671661377,B494.32609701156616,Y493.8905620574951,Y329.2815854549408,Y54.99719047546387,B603.8842177391052,B54.78602886199951,Y274.3441684246063,Y54.96566891670227,Y329.01678562164307,Y54.6856005191803,Y164.3395392894745,B766.6402153968811,B54.056992292404175,Y272.06107926368713,Y54.86654448509216,Y381.5575580596924,Y54.81144666671753,B765.317232131958,B54.60246229171753,B492.62084197998047,Y437.3786222934723,Y327.93724250793457,Y54.67979025840759,B327.84578943252563,Y274.22584867477417,Y54.86889886856079,B548.0517268180847,Y438.8308470249176,B54.97447991371155,
Deanwood,,O54.699054479599,O55.01225209236145,O548.5708138942719,O878.4454843997955,O54.75140714645386,O659.2122449874878,O54.77732515335083,O329.3327429294586,O54.91743731498718,O493.85739731788635,O54.82916879653931,O493.86823987960815,O54.67443490028381,O491.3608326911926,O655.0953550338745,O54.61173486709595,O656.42444896698,O603.5146915912628,
Downtown Largo,,B54.95617890357971,S55.23724699020386,S54.911561727523804,B439.38282465934753,S493.94190526008606,S55.037100315093994,S546.1152346134186,S601.8632469177246,B1806.3060834407806,S603.6896345615387,
Dunn Loring-Merrifield,,O54.68415880203247,O493.471718788147,O54.87853646278381,O329.12472200393677,O54.84337282180786,O439.3379211425781,O439.45403242111206,O54.9594841003418,O54.988619327545166,O494.41196489334106,O54.63695287704468,O603.9003658294678,O55.03849720954895,O656.9203491210938,O546.1106894016266,O54.06890678405762,O54.68560552597046,O547.1793911457062,O601.8649952411652,O54.680004596710205,O54.68000531196594,O549.0687651634216,O549.068764925003,
Dupont Circle,,R54.68388867378235,R54.68388795852661,R219.22518634796143,R328.8101041316986,R219.54012489318848,R329.12504482269287,R54.84465789794922,R274.2378599643707,R219.39320063591003,R54.81284952163696,R220.292245388031,R330.07235169410706,R54.99052381515503,R274.56451654434204,R54.62568187713623,R384.0473880767822,R54.96303963661194,R109.91428112983704,R329.69229078292847,R54.73279428482056,R54.732794761657715,R164.57079601287842,R164.57079696655273,R54.990259408950806,R54.99025750160217,R217.73550987243652,R54.08092999458313,R326.5019142627716,R54.99594068527222,R328.8769063949585,R54.46481776237488,R328.27220034599304,R163.88583207130432,R54.63306283950806,R218.59177494049072,R54.653483629226685,R219.57289910316467,R328.9111547470093,R55.06102204322815,R55.061022996902466,R164.94743275642395,R164.9474322795868,R54.830896854400635,R54.8308961391449,
East Falls Church,,S54.83383560180664,S54.559117794036865,O55.20525574684143,S493.37258219718933,O438.685418844223,O54.84730625152588,S603.8414046764374,O548.6874964237213,O494.4987132549286,S604.3023612499237,O54.95634150505066,S54.99648094177246,O494.31759309768677,O55.04096746444702,S659.0524837970734,S54.95404267311096,S548.9273221492767,O713.4612092971802,O603.176675081253,O54.29370307922363,S546.1572630405426,S54.62799072265625,S710.7032537460327,S54.99752068519592,O601.0457589626312,O54.88349008560181,O600.7751605510712,S492.1829791069031,S54.6893196105957,S656.5192341804504,O491.8378348350525,S54.83093738555908,O54.83093738555908,O548.1029167175293,O55.02201795578003,
Eastern Market,,O54.73039102554321,S55.00441026687622,B54.590373039245605,B54.951409578323364,O54.87774133682251,S54.877739906311035,S383.7589781284332,S55.23992395401001,O549.0121600627899,B384.1306645870209,B54.66456866264343,O384.2996897697449,B603.8084211349487,O55.02026319503784,B55.02026319503784,S494.2851140499115,S439.2575697898865,S55.06475472450256,O549.0349924564362,B494.87944197654724,O54.98121643066406,B384.5676565170288,B54.65119552612305,O494.3329257965088,S548.956782579422,S54.87039661407471,S658.8775289058685,S54.90226101875305,B548.6425154209137,B54.99382472038269,O603.6363422870636,O658.2555675506592,B713.3696420192719,O54.23789930343628,B54.23789858818054,S601.2042908668518,S491.2516756057739,S54.617191791534424,S54.617192029953,O600.9275295734406,O54.58013343811035,B764.9122188091278,B491.51956820487976,B54.67423725128174,B54.67423892021179,O600.7867383956909,O54.673404693603516,S547.1926715373993,S54.689077615737915,S601.881749868393,S54.638160943984985,B328.05984139442444,B55.088932275772095,O547.2275660037994,B54.63788628578186,O54.637887716293335,B54.975794553756714,B492.7624547481537,O438.60984802246094,B55.11372995376587,O54.82661771774292,S439.5971329212189,S549.0379061698914,S54.80261158943176,
Eisenhower Avenue,,Y54.760624170303345,Y328.95361042022705,Y55.22590351104736,Y603.744472026825,Y54.458611249923706,Y274.2222363948822,Y55.01627588272095,Y329.7948875427246,Y54.94408178329468,Y329.79480838775635,Y54.770957708358765,Y329.3422317504883,Y55.057703256607056,Y329.29757928848267,Y274.4901530742645,Y54.571478605270386,Y329.3904514312744,Y54.65201663970947,Y491.2383859157562,Y381.5885136127472,Y54.86817717552185,Y219.2651834487915,Y54.942641258239746,Y273.2516806125641,Y163.72508001327515,Y54.67950797080994,Y54.67951011657715,Y328.50384640693665,Y54.989893198013306,Y438.6081259250641,Y54.82815480232239,Y274.80934476852417,
Farragut North,,R54.74016785621643,R54.732354164123535,R219.359206199646,R329.34615182876587,R55.25459122657776,R54.42538595199585,R54.425387382507324,R109.7279691696167,R55.2161819934845,R219.97519993782043,R54.45782256126404,R218.97679352760315,R55.25530219078064,R219.76303505897522,R54.943021297454834,R329.87459087371826,R219.91175818443298,R54.921165466308594,R54.9211642742157,R54.78801417350769,R329.19128012657166,R329.29940462112427,R54.896141052246094,R55.039562463760376,R54.95085692405701,R54.58685827255249,R164.5772774219513,R55.05722904205322,R55.05722904205322,R54.70903515815735,R109.69301629066467,R54.68627166748047,R219.0883219242096,R54.225600481033325,R54.22559952735901,R54.284477949142456,R53.94564390182495,R164.44955492019653,R272.6796772480011,R54.86987614631653,R54.86987566947937,R54.584296464920044,R164.06563115119934,R273.2452657222748,R54.59533762931824,R54.66955804824829,R218.80499243736267,R328.55583691596985,R54.63592505455017,R164.93588042259216,R329.8812344074249,R55.22814321517944,R54.83459496498108,
Farragut West,,S54.901129484176636,B54.76341247558594,O54.725637435913086,O55.050256967544556,S54.943204402923584,B54.943204402923584,B438.50700187683105,B54.88161611557007,S548.1520309448242,S54.855188608169556,O549.0046503543854,O54.472986698150635,O657.9132468700409,S548.853627204895,O55.25369954109192,S55.01282739639282,B659.0378205776215,B604.3276224136353,B54.95916938781738,S714.243738412857,O604.5400428771973,S54.99800205230713,O549.6084296703339,S549.3937287330627,O54.7981276512146,S54.86438584327698,B713.7437999248505,B54.95559287071228,B658.4762382507324,S493.6661009788513,S55.06225347518921,O603.4177224636078,O55.05487012863159,O493.8665132522583,S493.6504261493683,O54.64829921722412,S54.69227385520935,B437.2906210422516,B436.6016592979431,B54.86684536933899,O436.34123730659485,O54.77273941040039,S655.4428741931915,S54.936139822006226,S545.7426769733429,O600.4349517822266,S54.67483115196228,O54.67482900619507,B601.1259236335754,B54.59089756011963,S382.30974888801575,B711.1681687831879,B55.084803104400635,O656.4244916439056,O54.99809503555298,O492.77848386764526,O55.09054350852966,S602.8579337596893,S55.090677976608276,B603.7205972671509,
Federal Center SW,,S54.911844968795776,S54.76046919822693,O54.6075439453125,O54.944520711898804,S438.8501079082489,B54.869975566864014,B438.7739346027374,S658.5185494422913,O439.05557894706726,S54.42676830291748,S438.34346556663513,O493.5988450050354,S55.28582811355591,O55.285826206207275,B494.4817576408386,B604.3398447036743,B54.962862968444824,O494.6082618236542,S494.6082606315613,O54.92524480819702,S54.92524528503418,S549.5738487243652,O549.5738503932953,S54.792189598083496,B384.2718427181244,B54.72090482711792,B603.8444087505341,O603.7344744205475,O54.690367460250854,S658.4248442649841,S55.05380201339722,S548.525449514389,O603.3176391124725,S54.67382097244263,O54.673818826675415,B711.0080161094666,B765.7799746990204,B54.725608348846436,S491.1142249107361,O600.7413532733917,O54.950918674468994,S600.4315931797028,O600.43159532547,B327.91602301597595,B54.80259895324707,B547.1109087467194,B54.439629316329956,O437.18608832359314,S656.4289679527283,S547.8638186454773,S55.0379478931427,O602.9017639160156,O55.05540156364441,B494.2774496078491,B54.78478717803955,
Federal Triangle,,B54.74665069580078,B54.78358721733093,B54.610103130340576,S54.61010456085205,S383.88932371139526,S55.06826710700989,O658.0716309547424,S55.02643537521362,O55.02643418312073,B658.1959738731384,B493.93130445480347,O439.10963582992554,O54.978824853897095,S658.8046360015869,S55.203224182128906,S494.26464080810547,S54.961029052734375,O549.2256696224213,S54.867902517318726,B549.6931908130646,B54.4258918762207,B714.3439176082611,S494.18716311454773,O604.2477922439575,S54.85740303993225,O54.71553921699524,S494.0593354701996,O548.9272375106812,S54.96653938293457,O54.96654152870178,S54.58536219596863,B493.80277848243713,B658.669620513916,B54.66097331047058,B54.22684288024902,O602.1856508255005,S656.9011905193329,O53.905497312545776,S53.90549850463867,O546.1041102409363,B327.571320772171,O273.8812925815582,B109.5231204032898,B655.5033094882965,S437.9697210788727,O218.9254503250122,S54.837021350860596,S1038.6747047901154,S54.402737617492676,O601.5586936473846,S54.6728994846344,O54.67289757728577,S54.87053084373474,B546.9077632427216,B54.99916100502014,B712.0128736495972,B55.071308612823486,O657.9526400566101,S657.9526398181915,O54.780766248703,
Foggy Bottom-GWU,,O54.79411268234253,S54.71274447441101,O54.608702421188354,B438.7726311683655,B54.969831228256226,B54.583956480026245,O548.4453563690186,O54.976592779159546,S548.7092065811157,S55.043606996536255,S603.15309882164,O658.8024291992188,B603.8197500705719,O55.208186626434326,B54.809988021850586,B604.0457820892334,B54.99560904502869,O604.0864975452423,S549.5074577331543,S713.4418919086456,S55.33654499053955,O549.0407710075378,O54.72028136253357,B603.8341643810272,B55.048941135406494,O549.0312469005585,O54.80101251602173,B713.6688983440399,O54.823423862457275,B54.8234224319458,S493.8692219257355,S549.205766916275,S54.806368589401245,S54.80636763572693,B383.67035269737244,O493.602392911911,B54.22638654708862,O54.22638487815857,B54.34622120857239,O436.4745376110077,B436.4745376110077,O54.69709372520447,S545.6592540740967,S54.981362104415894,S709.7506151199341,O601.0646479129791,O54.43272805213928,B710.396897315979,B601.5604932308197,B54.66904878616333,O656.4054181575775,O55.13233256340027,S383.2033131122589,S601.9018604755402,S55.06498074531555,O493.6168739795685,O55.07245707511902,B494.3760223388672,
Forest Glen,,R54.79378390312195,R54.71535682678223,R219.250013589859,R54.60520625114441,R219.45378732681274,R493.7301962375641,R55.13654541969299,R273.9535086154938,R55.25738334655762,R384.21028685569763,R219.9996268749237,R165.00023102760315,R54.987285137176514,R54.98728609085083,R329.41393780708313,R384.2561547756195,R54.943647623062134,R219.50198888778687,R54.97980999946594,R274.31873416900635,R54.94059109687805,R274.0349531173706,R54.64953255653381,R272.6939468383789,R53.90506839752197,R217.41781878471375,R437.9616358280182,R383.0217378139496,R54.85404014587402,R54.85403919219971,R163.6778244972229,R54.66550302505493,R218.34332752227783,R54.8772132396698,R274.8324615955353,R494.3799858093262,
Fort Totten,,R54.93677067756653,R54.76384878158569,G54.97031784057617,R219.26469898223877,R274.0285453796387,R54.61632776260376,G274.3580117225647,G274.3580105304718,G54.58757281303406,G54.58757185935974,R274.58335065841675,R329.1996784210205,R54.97543716430664,R219.31284403800964,G329.1254012584686,R218.973801612854,G54.636394023895264,R55.2597222328186,R54.99979829788208,G494.021315574646,G55.191792249679565,R274.91191506385803,R54.986488819122314,G275.2620098590851,G164.79731345176697,G54.98661732673645,R384.8264217376709,R54.42555856704712,R329.5535855293274,G329.41168904304504,G384.25249338150024,G54.84080457687378,R219.99828815460205,G55.008671045303345,G55.00866961479187,R54.587501525878906,R219.28169679641724,R164.89499473571777,R54.77978754043579,G274.26228642463684,G274.262286901474,G54.92204976081848,G54.92205023765564,R384.08030223846436,R219.03770542144775,R54.632184743881226,R54.30202889442444,G272.69407200813293,R162.47755455970764,G53.89913320541382,R163.13376235961914,R54.95823693275452,G381.55144333839417,R54.668883085250854,G54.66888356208801,R273.90327858924866,G328.8615171909332,R54.435171365737915,G54.43517088890076,G328.353474855423,G54.85381841659546,R492.4834363460541,R54.40312719345093,R273.216997385025,G273.2169964313507,G54.661778926849365,R219.25545859336853,R55.00206637382507,G437.93679451942444,G55.05866718292236,R110.11836266517639,R384.3758866786957,G329.7141082286835,R55.181015491485596,R55.18101692199707,G55.18101620674133,
Franconia Springfield,,
Friendship Heights,,R54.77747988700867,R274.3723814487457,R54.59330129623413,R384.2222406864166,R54.97286081314087,R109.32331657409668,R383.96548318862915,R54.85907864570618,R55.04030895233154,R55.2754590511322,R54.93146538734436,R54.81734037399292,R330.0401005744934,R54.8629789352417,R274.814240694046,R54.70688772201538,R274.5454738140106,R54.83419060707092,R274.2753531932831,R55.07626390457153,R164.6545729637146,R54.98890662193298,R274.34734892845154,R219.3584430217743,R54.67780637741089,R217.38186955451965,R381.40292835235596,R54.98151397705078,R273.60261034965515,R54.9899320602417,R164.2677767276764,R54.427464962005615,R218.39397048950195,R54.842756271362305,R218.80926203727722,R273.66064739227295,R55.016663551330566,R328.67730927467346,R55.09748554229736,R219.7254102230072,
