Brookland-CUA,,R219.82720351219177,R54.813557624816895,R274.30259823799133,R54.72205328941345,R219.06957173347473,R54.82180428504944,R274.77782011032104,R219.9560146331787,R55.06970524787903,R55.06970500946045,R164.61728072166443,R54.707717418670654,R274.0762531757355,R219.91460871696472,R54.83192038536072,R275.4674880504608,R54.80710029602051,R275.05219292640686,R495.5304012298584,R219.33747339248657,R329.53636741638184,R55.36146259307861,R274.83586525917053,R274.3688130378723,R54.894410610198975,R55.09217071533203,R109.94740581512451,R55.014573097229004,R330.6234436035156,R329.91099548339844,R219.87286186218262,R54.77781128883362,R603.7903695106506,R384.94001507759094,
Capitol Heights,,S54.75225901603699,B55.12971019744873,B54.672053813934326,B54.789072036743164,S548.6445360183716,S54.9367938041687,B548.6594371795654,S603.9827301502228,B603.8920137882233,S54.69835424423218,B54.740715980529785,S604.4697706699371,S54.83195638656616,B714.0783159732819,B54.714966773986816,B495.00113701820374,S549.7418525218964,S54.929646492004395,B385.7199215888977,S660.193169593811,B54.83809947967529,S54.67324876785278,S440.309690952301,S54.8369779586792,B604.8262605667114,B54.80589962005615,B494.44671654701233,S494.77041888237,S55.10454607009888,B495.25592613220215,B54.83371639251709,S714.3640811443329,S55.1205530166626,B604.3401112556458,B329.7192573547363,B55.44965314865112,B54.78426694869995,S604.5688211917877,
Capitol South,,S54.745479106903076,B54.83125853538513,O54.66227197647095,B54.7993483543396,S54.78148913383484,S548.640218257904,B383.68490409851074,B55.14560055732727,O439.374929189682,O658.8883669376373,O55.133482456207275,B549.1924684047699,S549.244574546814,S659.322484254837,S54.93107557296753,B659.6321408748627,B54.805469274520874,O658.983987569809,O603.8505041599274,O54.70862102508545,O54.70862126350403,B604.4430220127106,B54.92753767967224,S550.362824678421,S660.523589849472,S54.92178750038147,B549.9169125556946,B54.67084836959839,O495.240517616272,O550.6066086292267,O54.83625602722168,B274.83524799346924,B659.780927658081,B55.07010531425476,B55.070104360580444,S604.4006781578064,S54.79067921638489,O660.3523378372192,S934.3398244380951,O54.64932417869568,S54.8453893661499,O714.3521192073822,B494.64911341667175,O55.13112688064575,B55.131125688552856,S164.4414622783661,S439.5135316848755,S54.97731399536133,S54.97731423377991,S54.840593576431274,B769.6469547748566,B54.79546093940735,B55.18912315368652,O439.61957907676697,B439.6195795536041,O55.133110761642456,O659.4366238117218,O55.06065630912781,O54.755584478378296,S495.1865062713623,
Cheverly,,O54.75205373764038,O54.75205326080322,O493.7803063392639,O548.6166627407074,O54.946505308151245,O659.4704976081848,O549.6876375675201,O494.9134407043457,O605.142157793045,O54.93029713630676,O659.5400998592377,O494.38108587265015,O54.85336875915527,O54.8533673286438,O549.4712719917297,O54.9652578830719,O714.7664740085602,O54.76233530044556,
Clarendon,,S54.751354455947876,O54.851701498031616,S713.7088932991028,O548.8933775424957,O55.204493284225464,O604.0978739261627,S494.3242449760437,S55.13573908805847,S824.5644013881683,S54.805383920669556,O549.1568214893341,O54.63627791404724,O658.5008585453033,O55.36185431480408,S330.0694773197174,S440.0485806465149,S55.16650152206421,S55.16650056838989,O440.09729266166687,O550.1669056415558,O55.149763107299805,S439.12901186943054,S55.06310987472534,S604.1628532409668,S55.25484585762024,O549.5609920024872,O55.40080714225769,O879.4667944908142,S714.4088201522827,S54.8544864654541,S659.5206754207611,S54.76463198661804,O329.8424150943756,O54.79224753379822,O658.9726686477661,O55.1667001247406,
Cleveland Park,,R54.75053143501282,R164.6681146621704,R55.18304800987244,R329.4233167171478,R54.8154137134552,R273.88977670669556,R54.798834562301636,R274.4827320575714,R54.997578859329224,R439.6680746078491,R274.4029140472412,R54.66463851928711,R55.027010917663574,R164.8908829689026,R219.91789603233337,R55.13460850715637,R55.13460683822632,R164.6192591190338,R54.70604968070984,R274.68521094322205,R220.58438229560852,R275.9442837238312,R54.87945318222046,R54.879453897476196,R219.77066254615784,R54.94827151298523,R329.37949109077454,R54.81614923477173,R164.5331859588623,R55.142431020736694,R330.0961592197418,R55.039379596710205,R274.93662786483765,R55.41484832763672,R110.09001517295837,R54.84644317626953,R273.96592569351196,R219.38970351219177,R54.94538712501526,R55.076340198516846,R330.0621340274811,R330.15398693084717,R55.16819477081299,R164.82650566101074,
College Park-U of Md,,G329.4196012020111,G493.61494755744934,G55.00313854217529,G384.30535340309143,G55.06746482849121,G110.28688049316406,G54.68376445770264,G219.3338816165924,G219.17850923538208,G55.42357325553894,G385.0186343193054,G54.646151304244995,G329.1898717880249,G55.38079643249512,G330.6535634994507,G330.4052758216858,G439.0815200805664,G55.05617570877075,G439.4500353336334,G55.14131450653076,G54.83632302284241,G275.5172846317291,G54.664491176605225,G385.0180971622467,G54.85620141029358,G164.6710753440857,G54.627301931381226,G384.58230233192444,G55.102601289749146,G440.17150712013245,
Columbia Heights,,G54.465832471847534,G54.82420110702515,G275.01010036468506,G54.40709710121155,G274.3189992904663,G54.732516050338745,G329.29891562461853,G385.03606152534485,G54.68599224090576,G384.432421207428,G274.58826661109924,G54.760627031326294,G384.6270217895508,G54.70285511016846,G440.2068853378296,G220.75127577781677,G55.21434259414673,G220.02160263061523,G54.78727579116821,G274.6572642326355,G54.93215775489807,G384.66162967681885,G54.83469080924988,G439.58639001846313,G220.09113931655884,G55.430171489715576,G274.86964416503906,G439.25467586517334,G329.67956829071045,G54.83598446846008,G55.09975004196167,G274.8848702907562,G54.9014310836792,
Congress Heights,,G55.101216316223145,G383.8578414916992,G219.05800032615662,G54.873114585876465,G54.87311506271362,G164.88509368896484,G54.99584102630615,G330.17309832572937,G54.74514389038086,G329.4353392124176,G54.71421527862549,G329.28141164779663,G55.13584756851196,G275.27739000320435,G54.62511324882507,G219.3112416267395,G385.53438687324524,G385.79697489738464,G54.976341009140015,G329.22215509414673,G329.2221522331238,G55.082741260528564,G55.08274221420288,G330.0543797016144,G385.48671674728394,G55.432337045669556,G54.6697518825531,G274.087117433548,G54.82491755485535,G439.4314079284668,G165.1891257762909,G55.09984517097473,G55.09984564781189,G54.80251717567444,
Court House,,S54.476258754730225,O54.41783833503723,S548.6156575679779,S54.941675424575806,S54.941672801971436,S55.157222032547,S55.157222270965576,O603.791012763977,O549.3353641033173,S384.4343430995941,S54.93743276596069,S55.180476903915405,O549.453732252121,O55.16049242019653,S769.1315476894379,O714.4156038761139,S439.90065121650696,S55.06934070587158,S385.44381833076477,S54.98206400871277,O549.9441199302673,O54.78674340248108,O494.86288142204285,O54.658010959625244,S384.39666056632996,S604.4318463802338,S55.03294372558594,S55.0329430103302,O550.0511639118195,O824.5461313724518,S604.4480819702148,S54.83160614967346,S55.16764831542969,S769.6147344112396,O329.7114667892456,S54.85525703430176,O54.85525631904602,O714.5784776210785,O54.82709980010986,
Crystal City,,B54.47228288650513,Y55.09183692932129,Y219.89902520179749,Y54.43198585510254,B54.876198530197144,Y218.8502960205078,Y54.78665542602539,Y274.124968290329,Y55.191500186920166,B713.7155165672302,B275.017196893692,B55.146803855895996,Y275.3773443698883,Y274.71718883514404,Y384.28786396980286,Y54.874176263809204,Y384.8588421344757,B604.59983086586,Y54.82470440864563,B54.82470393180847,B713.9577581882477,Y274.7957203388214,Y55.1985867023468,Y275.0989923477173,Y54.98835015296936,B440.14277243614197,B54.989733934402466,Y384.8505153656006,Y329.88277292251587,B659.5369749069214,B55.15674376487732,Y384.641907453537,B549.5220499038696,B54.72856783866882,Y494.5132968425751,Y55.01152682304382,Y384.9517312049866,Y219.85560011863708,Y54.884931802749634,Y54.90266442298889,B659.4839596748352,B54.84143924713135,Y164.49144387245178,Y55.16535758972168,Y165.2501163482666,Y54.67550849914551,B824.7179281711578,Y549.9170167446136,B550.2089712619781,
Deanwood,,O54.50464701652527,O603.555438041687,O55.15373682975769,O658.9158089160919,O54.74565315246582,O494.2967848777771,O55.15077209472656,O439.33877086639404,O55.48180913925171,O604.7510237693787,O54.93911647796631,O604.7155151367188,O54.81094980239868,O494.52116417884827,O550.1076340675354,O54.89084315299988,O769.5508060455322,O55.16366744041443,
Downtown Largo,,B54.99487066268921,B659.3306210041046,S2528.2984652519226,B714.4653444290161,S330.0304684638977,S55.10561752319336,
Dunn Loring-Merrifield,,O548.3369989395142,O548.3369896411896,O55.02124524116516,O55.021249294281006,O494.25903582572937,O549.2815198898315,O55.02248167991638,O55.0685818195343,O550.0693874359131,O549.9988555908203,O54.99804973602295,O55.20845007896423,O494.2438552379608,O55.15594530105591,O659.3480286598206,O54.72657489776611,O604.8590569496155,O54.66082262992859,O659.6599984169006,O55.22054862976074,
Dupont Circle,,R55.053524017333984,R54.79319715499878,R328.57717657089233,R55.25976872444153,R438.63014125823975,R274.661504983902,R274.66150426864624,R54.92936635017395,R164.70579504966736,R55.060903787612915,R329.9210636615753,R55.02087688446045,R109.38087224960327,R329.48548221588135,R55.23868250846863,R165.28188633918762,R275.7276043891907,R55.207035064697266,R54.84026765823364,R219.5460741519928,R219.8266463279724,R55.12083911895752,R54.915621280670166,R274.7009449005127,R54.857038736343384,R329.8565483093262,R54.61999559402466,R275.4821012020111,R54.60978364944458,R329.98861145973206,R55.0029616355896,R109.77676939964294,R274.510639667511,R54.88495492935181,R54.88495397567749,R219.90819263458252,R219.9081950187683,R55.16627216339111,R55.16627049446106,R219.95491552352905,
East Falls Church,,S54.79366612434387,O54.88799166679382,S274.379510641098,O54.77912926673889,S54.77912926673889,O438.4227340221405,O55.27140259742737,S823.6769726276398,S54.69029998779297,O604.152664899826,O54.812560081481934,S713.9302620887756,S55.12123680114746,O549.4638738632202,O55.094884157180786,S384.86833477020264,O550.2554874420166,S494.9238667488098,S440.12561202049255,O495.07478880882263,S54.838067054748535,O54.83806538581848,O549.2084119319916,O54.796090841293335,S549.2498502731323,S55.16511511802673,O549.3741245269775,S714.3172633647919,S55.054810523986816,S549.8457450866699,O660.013735294342,O54.67510771751404,S604.7203629016876,S54.69077706336975,O879.4090893268585,O55.16321134567261,S714.707516670227,
Eastern Market,,B54.80160069465637,S603.3668501377106,O658.529454946518,B439.00907158851624,O55.1695077419281,B54.86466670036316,B493.87373900413513,O439.7795295715332,B55.168970346450806,O54.7395703792572,S549.360164642334,S714.5092811584473,S54.91522574424744,O604.3346719741821,O55.06388974189758,B659.001305103302,B603.8323347568512,O659.1867482662201,O55.51992630958557,S659.8154163360596,S55.02641415596008,S494.9534547328949,S55.02556657791138,O494.91513204574585,B605.2467205524445,O549.2081964015961,B714.8221089839935,B54.89048886299133,S604.5743854045868,B329.55243277549744,S54.833155393600464,O659.304434299469,O55.05509161949158,B495.19456148147583,S934.1689248085022,S439.81749057769775,S55.01394844055176,S55.01394963264465,O769.4840004444122,O55.1154580116272,O54.89005923271179,S220.10384821891785,S54.56145262718201,B439.3887357711792,S55.22810196876526,B55.22810077667236,B879.5176274776459,O659.509533405304,B55.06315898895264,O55.063159465789795,O385.13361644744873,O55.148019790649414,S659.7072379589081,
Eisenhower Avenue,,Y54.750243186950684,Y274.6520140171051,Y54.789284229278564,Y384.1861250400543,Y54.5837881565094,Y328.7654392719269,Y55.09269642829895,Y274.622615814209,Y54.95845913887024,Y549.36035323143,Y54.80180835723877,Y165.0606710910797,Y55.14263129234314,Y329.9196894168854,Y55.063419580459595,Y219.36352157592773,Y55.18038368225098,Y439.8909981250763,Y55.0220673084259,Y440.27693367004395,Y54.86880445480347,Y274.37716913223267,Y54.885653018951416,Y164.4642415046692,Y55.07604122161865,Y440.58891105651855,Y385.5128710269928,Y54.634093046188354,Y54.63409209251404,Y329.5745425224304,Y384.80253767967224,Y55.2279953956604,Y54.65100336074829,Y439.6079092025757,
Farragut North,,R54.67162752151489,R54.83144450187683,R55.15565204620361,R274.3606255054474,R55.03173041343689,R438.6500129699707,R54.82335162162781,R329.4851219654083,R54.87284970283508,R220.29620218276978,R54.745729207992554,R274.36558198928833,R164.44496154785156,R54.97554016113281,R55.10193371772766,R330.16768741607666,R274.5712523460388,R54.48103737831116,R54.91410827636719,R110.69274163246155,R220.3612551689148,R274.8358037471771,R220.08139872550964,R54.76298761367798,R54.76298809051514,R55.15599012374878,R164.46727323532104,R54.88082695007324,R274.5040900707245,R55.078625440597534,R330.03600573539734,R274.9573805332184,R55.27965021133423,R55.27965068817139,R274.59946274757385,R329.26577377319336,R54.66631031036377,R165.44170713424683,R54.64873504638672,R275.2114005088806,R220.11571741104126,R54.94369125366211,R275.0817651748657,
Farragut West,,B54.658940076828,S55.063421964645386,B603.4624760150909,S493.4584000110626,B55.11009860038757,S55.11010026931763,B55.15274119377136,O658.5988960266113,O549.0790507793427,B549.3338572978973,S549.0944695472717,B54.82403326034546,S54.969919204711914,S494.4646556377411,S54.995442152023315,B549.6305320262909,O604.5125448703766,O54.49087715148926,O603.8314731121063,O54.920170307159424,B274.3515872955322,B494.7448196411133,B55.507943630218506,B55.50794219970703,B54.84735894203186,S494.9691960811615,S55.21247053146362,S824.8847153186798,S55.15640139579773,O605.2485692501068,O54.927672386169434,O714.796847820282,S274.42781686782837,O55.078057289123535,B714.3654441833496,B714.5588138103485,S714.2603669166565,O439.57229495048523,S54.880223989486694,O55.3545663356781,O385.4963307380676,S550.1214082241058,S54.71393179893494,B714.5136871337891,B714.7168555259705,O549.2683937549591,S604.6229584217072,O55.12127089500427,O714.2063274383545,O54.94535684585571,S604.9558055400848,B440.09810614585876,S54.75189733505249,B54.75189566612244,
Federal Center SW,,B55.16470122337341,O55.05431389808655,O55.05431318283081,O54.753623723983765,B55.06098508834839,B438.6346390247345,O438.6339991092682,S603.7203681468964,O603.8432517051697,O54.67501878738403,B494.26653027534485,S713.7754220962524,B54.83108448982239,S54.970428705215454,S494.4804620742798,B659.3974280357361,S54.99593806266785,B55.31869411468506,O714.5397555828094,O604.6087996959686,O55.4134955406189,S550.1251738071442,B605.0956025123596,B54.933265686035156,B549.6626703739166,S660.0061604976654,O549.7275488376617,S54.784746408462524,O439.63494968414307,O54.91594910621643,B329.43073892593384,B54.874136447906494,B659.7007603645325,B54.931681394577026,S604.5257968902588,S934.6516888141632,S55.359243392944336,S55.188459634780884,O769.7078292369843,O54.940627574920654,O659.7046744823456,S164.6073443889618,O55.032386302948,S54.71830606460571,B494.39301085472107,B769.6874837875366,B55.08244824409485,S439.38022780418396,S55.24781131744385,O439.62034344673157,O54.84035563468933,B440.079984664917,S549.8210506439209,B54.94814682006836,S55.14235019683838,O659.6817092895508,O54.89230918884277,
Federal Triangle,,O54.84108066558838,B54.869598388671875,O439.0120577812195,O54.77178978919983,S603.7130048274994,S55.1800639629364,B548.8628778457642,S54.86127018928528,B54.861268043518066,S549.3387231826782,B658.5320925712585,S54.6767098903656,B54.9993999004364,O658.7374279499054,O54.968677043914795,O604.4114663600922,O55.05702519416809,S494.7611746788025,B494.7611765861511,S55.002368450164795,B55.00236701965332,S54.725491523742676,S494.4083573818207,B494.32827067375183,S54.919312715530396,B55.28541278839111,O495.29151463508606,O54.82659602165222,O54.93427014350891,B275.2106788158417,B55.02647399902344,O659.9530339241028,O54.99950695037842,B659.6132924556732,B55.07931637763977,S659.908216714859,S54.890010833740234,S879.4189007282257,S55.0785346031189,O384.5359284877777,O659.7052383422852,O55.10694599151611,O54.93868660926819,S164.95867204666138,S54.81409788131714,B769.8506817817688,B54.63681721687317,B659.4823803901672,B54.93921732902527,S605.1706380844116,O439.58372926712036,S54.71849775314331,O54.791444301605225,S549.9871666431427,O714.652991771698,S54.8161997795105,B494.56680488586426,B604.6150360107422,S494.87695264816284,B54.95574188232422,S54.955742597579956,O550.182107925415,O54.89962863922119,
Foggy Bottom-GWU,,O54.8530330657959,B54.85303211212158,S54.50554823875427,S55.05000948905945,B438.9928376674652,B54.76943802833557,B54.76943802833557,O548.5933701992035,O55.33736872673035,S493.75791335105896,S54.85491943359375,S548.9665927886963,O548.9665923118591,S55.00689768791199,B549.3236424922943,B604.4289743900299,B55.10533285140991,B55.0566623210907,O604.5812849998474,S494.7675235271454,O54.99977946281433,S54.99977898597717,S54.71177697181702,B219.4984712600708,S54.52280378341675,B54.935102224349976,S54.93510317802429,O604.6256527900696,O55.41164755821228,B495.0030360221863,B54.93273854255676,S770.0285670757294,B330.4944176673889,O549.6901862621307,S385.5205011367798,O55.05876016616821,S55.058759450912476,O54.86929535865784,S384.42495250701904,S54.6766619682312,B439.4774887561798,B55.08020806312561,O714.3573484420776,O55.107818841934204,O439.6503040790558,O54.93892860412598,O54.89775490760803,B769.551078081131,B54.82747173309326,S659.6085026264191,S55.17865180969238,S495.2064151763916,S54.93383550643921,O329.8359344005585,B659.4263482093811,O549.5621514320374,O55.339603424072266,B604.8046505451202,B55.03538918495178,S604.0355396270752,S55.148890256881714,S604.6284186840057,S54.95439291000366,O714.7235431671143,O55.04392910003662,
Forest Glen,,R329.3278579711914,R274.6836669445038,R54.53961968421936,R54.53961896896362,R109.74182653427124,R109.71169209480286,R54.77524280548096,R274.22876143455505,R220.31703114509583,R54.76877021789551,R275.08580231666565,R54.664379358291626,R219.3964581489563,R55.11419200897217,R330.17179560661316,R274.5593659877777,R54.94124364852905,R219.17508482933044,R55.27176547050476,R165.5171835422516,R55.116594314575195,R330.2486000061035,R55.05600166320801,R274.81023478507996,R55.133809328079224,R219.61738848686218,R54.5931601524353,R439.4111850261688,R275.2020924091339,R54.82738661766052,R54.82738494873047,R220.28414297103882,R54.86459732055664,R329.85914492607117,R54.79715871810913,R274.9259934425354,R54.73098683357239,R164.92487287521362,R385.0742914676666,R55.00170683860779,R55.001704931259155,
Fort Totten,,R54.80186080932617,G55.17367458343506,R219.92591333389282,R54.703009366989136,R219.82706117630005,G164.65338611602783,R54.53589701652527,G54.53589749336243,G383.81378960609436,R273.9778962135315,R219.44199919700623,G54.81748986244202,R54.78784370422363,R54.787843227386475,G274.2298412322998,G275.11006689071655,R275.08257961273193,R275.0825791358948,G54.7603554725647,R54.675384521484375,G329.7579674720764,G55.006009340286255,R164.72829246520996,R55.11621165275574,R274.51988983154297,R55.066617250442505,G384.84947967529297,G330.161878824234,G54.99380040168762,R220.01370406150818,G54.69032001495361,R54.544800758361816,R219.4918885231018,R54.930235147476196,G164.1653516292572,G55.2798330783844,G385.17410707473755,R330.4967803955078,G54.797709226608276,R440.46070551872253,R55.033689737319946,R55.05801868438721,G440.1716682910919,G220.09983277320862,G55.14511561393738,R219.67547512054443,G54.60933327674866,R219.61267971992493,R54.995221853256226,R54.58404898643494,G219.3819661140442,G55.05859065055847,G274.9269778728485,R275.2115740776062,R329.7956247329712,R54.836585998535156,R110.63354349136353,R54.545711278915405,R220.01584005355835,R55.1778666973114,R55.17786717414856,G385.0575740337372,G440.15332674980164,G54.78352165222168,G54.78352117538452,R274.3794422149658,R55.33367419242859,R329.71311473846436,G274.92959213256836,G54.72012734413147,R164.49683213233948,G439.42642760276794,R55.15637183189392,G55.15636992454529,R329.62528347969055,G330.0203468799591,
Franconia Springfield,,
Friendship Heights,,R54.73075079917908,R274.66308307647705,R274.636794090271,R54.70446276664734,R219.14085984230042,R273.9651618003845,R54.82430076599121,R54.794429302215576,R220.32532000541687,R275.11975169181824,R54.764413595199585,R274.1711390018463,R55.11340832710266,R439.84425163269043,R220.053781747818,R54.72966170310974,R54.49428343772888,R220.2157802581787,R54.74221754074097,R330.64310121536255,R54.79625630378723,R164.97564458847046,R55.03983163833618,R274.7124922275543,R54.988924503326416,R274.6615860462189,R54.584062576293945,R164.81755447387695,R55.097195625305176,R220.2979018688202,R54.91182017326355,R220.0635907649994,R55.28379273414612,R165.4683494567871,R54.531046867370605,R219.31446814537048,R54.69678711891174,R274.50039172172546,R55.080063343048096,R385.06643414497375,R54.99518394470215,R329.9613709449768,R54.9953179359436,
Gallery PI-Chinatown,,Y54.80925893783569,R55.18458294868469,R54.8721878528595,G54.87218523025513,R55.073583126068115,G274.6762909889221,R54.696494579315186,G54.6964910030365,R54.546457290649414,Y384.18776297569275,R219.15449571609497,Y383.79675579071045,R54.80860733985901,R219.41664600372314,G383.73317861557007,G273.9631028175354,R54.82462215423584,R54.824622631073,G54.824623346328735,G54.824623346328735,R220.3115782737732,Y384.7383906841278,Y54.74945664405823,Y384.69426798820496,Y54.959280252456665,R384.7546761035919,G384.7546784877777,R54.74037194252014,G54.74037170410156,G439.495050907135,R274.17834734916687,Y219.42889046669006,G54.99487853050232,R55.10760283470154,Y55.10760188102722,G165.15371870994568,G55.51574492454529,Y330.1441957950592,R275.4306468963623,R54.70823073387146,R220.03639698028564,Y220.03639602661133,G275.14399671554565,R54.50134086608887,G54.50134015083313,G54.92463994026184,G329.6962399482727,Y329.6962401866913,R220.4759681224823,R330.1324460506439,R55.15513801574707,Y330.13244700431824,R55.02283430099487,R54.780999183654785,G330.5102972984314,R55.254157304763794,G55.25415921211243,R54.85631728172302,R274.8662152290344,G384.7718358039856,Y384.77183532714844,R55.01582312583923,G55.01582169532776,Y55.01582145690918,R164.60660362243652,Y384.5209105014801,G219.46292114257812,R54.99222946166992,Y54.992231369018555,G54.992231607437134,R54.65888023376465,G219.39898252487183,Y219.39898300170898,R274.4495475292206,Y55.050564765930176,R165.24376821517944,R55.08420276641846,Y219.90264582633972,G219.90264511108398,R54.96596384048462,Y54.96596431732178,G54.965964555740356,Y219.8608524799347,R220.08537554740906,G330.2201449871063,Y55.30872821807861,R55.28292489051819,G55.28292465209961,Y274.93254685401917,Y55.17838215827942,R384.9033145904541,G384.90331625938416,R54.79299569129944,G54.79299283027649,R274.00127387046814,R55.02629780769348,G329.0275721549988,Y384.3104968070984,G55.07861661911011,G220.1434817314148,R274.93301606178284,G54.78953695297241,R54.94501233100891,Y220.1444272994995,R275.0238447189331,Y494.34282541275024,Y54.87941598892212,R109.90222001075745,Y55.02280569076538,R55.09484791755676,G330.0628809928894,G54.89530634880066,R275.2437689304352,Y220.22096419334412,G385.0681972503662,
