Deanwood,,O869.3276829719543,O54.49291729927063,O543.6446142196655,O54.48786187171936,O489.1888611316681,O54.36632037162781,O543.4427497386932,O54.1250786781311,O434.4162335395813,O54.459842920303345,O707.3264548778534,O54.23953723907471,O544.2033627033234,O54.34307622909546,O380.4357647895813,O54.3513286113739,O543.3484404087067,O54.29164361953735,
Downtown Largo,,S54.294358015060425,B54.37622094154358,S54.39054989814758,S54.20508027076721,B434.96211314201355,S543.530811548233,B488.7344880104065,B54.3284010887146,B652.9693999290466,B597.5088703632355,S1902.6916978359222,B598.2377984523773,
Dunn Loring-Merrifield,,O54.299946784973145,O54.2999472618103,O598.057820558548,O598.057822227478,O54.19872784614563,O54.198726177215576,O326.1374444961548,O54.50000977516174,O543.5323193073273,O54.371042013168335,O488.8707995414734,O814.8635258674622,O54.808732986450195,O380.66554141044617,O54.342806339263916,O653.1231243610382,O54.13629651069641,O597.6378130912781,O54.33882474899292,O760.7067458629608,O54.39455056190491,
Dupont Circle,,R54.41545844078064,R54.222084522247314,R217.21584749221802,R54.29753136634827,R271.6656150817871,R54.12272787094116,R217.29516696929932,R108.78856086730957,R54.41539287567139,R54.502256631851196,R54.502256870269775,R163.14380884170532,R217.54742240905762,R54.40361213684082,R54.19502019882202,R271.9270122051239,R326.1220335960388,R54.19801425933838,R217.2080376148224,R54.40366530418396,R271.77478075027466,R54.36224174499512,R217.1271722316742,R162.72647857666016,R54.32263970375061,R54.3086051940918,R271.7796149253845,R54.305988788604736,R326.20825815200806,R163.54201674461365,R54.68648862838745,R218.20885396003723,R54.25336003303528,R326.0123972892761,R54.58415722846985,R380.5613167285919,R54.369839906692505,R53.95002841949463,R325.56032514572144,R54.25861716270447,R271.887038230896,R54.20246076583862,R163.22015404701233,R54.34662985801697,R108.80270862579346,R54.45726561546326,R272.0006568431854,R54.43655753135681,
East Falls Church,,O54.420822620391846,S54.4532196521759,S488.8462553024292,O54.12287163734436,O597.6427729129791,S326.09899139404297,O54.394619941711426,S54.39462208747864,O380.8399341106415,S706.9611220359802,S54.190784215927124,O597.9942824840546,S706.5431962013245,S54.36234211921692,S326.1399221420288,S54.15009903907776,O814.8546094894409,O54.315422773361206,O542.9598157405853,O54.36940407752991,S434.4179627895355,S54.43751549720764,S489.10176157951355,O380.5337224006653,S54.7800452709198,O54.78004455566406,O435.6535725593567,O54.33021402359009,S598.5664336681366,S54.58118438720703,S598.2290222644806,O598.2290225028992,S54.37551975250244,O54.37551999092102,O651.832213640213,S488.83714151382446,S54.19387173652649,O597.4560074806213,O54.52959084510803,S760.8166241645813,
Eastern Market,,B54.41876745223999,S54.24946427345276,O54.31683373451233,O380.36844539642334,O54.357710123062134,B489.05633091926575,B543.284565448761,B54.35559678077698,O434.9421179294586,S543.5637240409851,O54.40492057800293,S54.40491795539856,S489.1543822288513,O543.5081100463867,B435.01801085472107,B489.3378355503082,B54.19293165206909,O489.2342245578766,O54.35814380645752,S543.5923707485199,S54.130807876586914,O652.0503714084625,S760.6473305225372,O54.24323010444641,B543.167468547821,B54.12883138656616,O597.3149063587189,B869.0510401725769,S651.9539341926575,S434.8609893321991,O489.62734389305115,B381.18962478637695,O54.3301465511322,B54.6923942565918,B326.99563217163086,B54.41027617454529,O544.3339786529541,O54.33686447143555,S489.90100717544556,S54.51321077346802,B489.2078194618225,B54.384511947631836,B489.182058095932,B53.94455027580261,O706.5079555511475,O54.336714029312134,S1033.2240393161774,S543.2467241287231,S54.38262462615967,S54.38262391090393,O706.3075425624847,O54.443968057632446,S217.2225170135498,O434.88801074028015,B706.3946962356567,B652.4501438140869,B54.408437967300415,B54.40843653678894,
Eisenhower Avenue,,Y54.253255128860474,Y108.62070512771606,Y488.8113181591034,Y54.47179174423218,Y326.18586587905884,Y54.35394072532654,Y163.15830898284912,Y54.560709953308105,Y217.41376185417175,Y54.352203130722046,Y217.30120825767517,Y54.41141414642334,Y217.32654452323914,Y54.13437056541443,Y434.77265310287476,Y163.1209840774536,Y380.1625990867615,Y54.12608814239502,Y381.35532689094543,Y54.52730083465576,Y870.0344910621643,Y217.6261022090912,Y434.73579812049866,Y54.46256446838379,Y216.92358899116516,Y54.28199005126953,Y380.2365481853485,Y54.387704849243164,Y380.6103069782257,Y163.0794813632965,Y54.47594594955444,Y54.13734817504883,
Farragut North,,R54.256288290023804,R54.45807981491089,R217.41465067863464,R54.13539958000183,R271.4420189857483,R54.428529024124146,R163.25642919540405,R108.8348982334137,R54.35704708099365,R54.40729641914368,R54.40729546546936,R54.381444215774536,R217.6054654121399,R271.98690938949585,R54.27591395378113,R54.27591371536255,R217.3775782585144,R217.37758040428162,R54.355340242385864,R54.355339765548706,R217.24184203147888,R271.4060661792755,R54.164222717285156,R54.22549247741699,R162.78853225708008,R54.52984261512756,R271.54386830329895,R54.350701570510864,R217.97682738304138,R326.80997109413147,R54.539506673812866,R162.98561429977417,R54.3704948425293,R326.3780589103699,R54.32830619812012,R325.84860372543335,R434.4651665687561,R54.2882559299469,R54.319921016693115,R163.0046033859253,R54.6163649559021,R271.8476848602295,R54.60893702507019,R108.44850635528564,R271.60407996177673,R54.53867721557617,R54.53867721557617,
Farragut West,,S54.20656609535217,B54.45745372772217,B54.15144610404968,B54.355260610580444,S54.355260610580444,O706.3353748321533,O54.4085488319397,B543.9041633605957,S760.8306035995483,S54.49964785575867,S543.6568248271942,B598.1512634754181,S54.49443817138672,B54.26973867416382,O434.9349408149719,O761.3029632568359,S434.6285767555237,B597.5778894424438,B434.6018352508545,S488.87157440185547,B54.3635196685791,S54.363518953323364,O434.3404018878937,O54.33881235122681,O543.0257666110992,B379.8878026008606,B434.50705885887146,B54.34743809700012,S543.384619474411,S54.659762144088745,S924.5767006874084,S54.27229976654053,O707.3127963542938,O707.3127965927124,O54.36754250526428,S271.9418385028839,S54.25763440132141,B870.762859582901,B707.4073026180267,B54.31428241729736,B54.37964153289795,S652.5970594882965,O380.1804723739624,S53.95764970779419,O54.36249780654907,O543.1605517864227,O54.29353356361389,S379.9473714828491,B325.6330885887146,S54.61492872238159,B54.61493110656738,B489.0217213630676,S435.06407356262207,B54.30545163154602,S54.305450677871704,B54.14541459083557,O543.6876962184906,B434.94481587409973,
Federal Center SW,,O54.40689206123352,B54.14437961578369,S54.362468004226685,B54.13800835609436,O543.1634321212769,O380.1793565750122,S489.0308287143707,S54.4052472114563,B489.3415467739105,B54.56439518928528,B489.5134918689728,S543.65150141716,B54.49883198738098,S54.49883222579956,O489.5202965736389,O54.40587067604065,O543.9261672496796,O54.265196084976196,B380.3428204059601,B54.35301756858826,S760.8656072616577,S543.2197523117065,B597.4016551971436,O597.2862145900726,O54.32702302932739,O651.4830629825592,S380.0796356201172,O54.52753973007202,S54.352619886398315,B434.6841504573822,B814.9687628746033,B54.654207706451416,O489.9939761161804,S707.0636734962463,O54.4263699054718,O490.0306911468506,O54.304688453674316,B326.3855028152466,B54.33012247085571,B544.4174017906189,S489.21435141563416,S54.36286997795105,S978.9438848495483,S54.196593284606934,O706.0315175056458,B488.75858092308044,O54.38165044784546,B54.38164949417114,O706.4529223442078,S217.67828845977783,O54.38308358192444,B706.3883397579193,B54.30678200721741,S543.337681055069,S54.320706844329834,O380.75421237945557,
Federal Triangle,,B54.31721353530884,B54.36224699020386,B54.20827531814575,S54.20827651023865,B54.41067290306091,O54.148913860321045,S54.372172355651855,O54.142069816589355,B543.0710513591766,B380.32829093933105,B54.555649757385254,B54.33758234977722,S489.07654547691345,B54.37137699127197,S54.371376752853394,O434.9587092399597,O54.371519327163696,O380.964147567749,B543.7873466014862,B54.26071047782898,S815.4281413555145,S543.674643278122,B598.0364103317261,S54.36176872253418,B54.36475086212158,O543.1601679325104,O54.40949606895447,O706.4883186817169,B325.9288020133972,B54.33840250968933,S380.1160395145416,S54.25192070007324,B434.28912711143494,S542.774551153183,S54.53832817077637,O434.4326286315918,O54.43527555465698,O54.3579044342041,O652.0964751243591,O54.64789271354675,B435.47385144233704,B54.51186203956604,B54.43656539916992,B870.0819942951202,S653.1736755371094,S924.8641357421875,S54.38377523422241,S54.40744400024414,O489.64743185043335,O653.0752992630005,O54.25482487678528,O54.326340198516846,B326.20705127716064,B54.358041286468506,S216.91140866279602,S54.42032289505005,S54.18786573410034,B706.0320045948029,S434.23783135414124,O325.6219074726105,O54.62516760826111,O54.37471628189087,S326.4545679092407,B489.03496074676514,S54.303163051605225,B54.30316138267517,S54.31156373023987,O706.3340663909912,O54.37371206283569,B543.9470129013062,
Foggy Bottom-GWU,,O54.36260533332825,B54.16558861732483,O54.37067890167236,B54.37067723274231,S54.34799289703369,S760.7944159507751,O706.431809425354,S54.575541734695435,O54.575541734695435,B597.9475245475769,B54.510069608688354,B543.6632521152496,O598.1620633602142,O54.31153130531311,S543.9804039001465,O54.35612463951111,O380.32504653930664,S434.68724250793457,O54.362197160720825,S54.35137724876404,B434.59216952323914,B54.41460084915161,B543.3602004051208,O434.523628950119,B54.32989525794983,O54.189300775527954,S543.0690536499023,S54.25388169288635,O488.6526756286621,O54.12082886695862,B434.4346556663513,B325.7513303756714,B54.34553241729736,B54.345531940460205,S760.6342377662659,S54.64067196846008,S54.50164842605591,S544.1223864555359,O652.8871946334839,S54.510926961898804,O54.432109117507935,O54.2831552028656,S217.5159616470337,S54.36581325531006,S54.47766375541687,O707.7138693332672,O54.38833832740784,B707.6187438964844,B54.25924587249756,O380.497921705246,O54.35229849815369,B870.5451171398163,B53.98181486129761,S651.968624830246,S434.3051059246063,S54.18499255180359,S54.316810131073,O488.6028718948364,B488.94840693473816,B326.2994656562805,B54.14871597290039,O489.04719138145447,O54.300721883773804,S435.07089710235596,S54.37365698814392,
Forest Glen,,R54.32085847854614,R54.336026668548584,R271.46625804901123,R162.96051597595215,R54.14640998840332,R271.8459072113037,R54.35264730453491,R326.38692259788513,R54.5640709400177,R217.70805191993713,R54.06086611747742,R325.9967978000641,R271.9359321594238,R54.338982582092285,R271.565744638443,R271.58851194381714,R54.361751079559326,R54.331032037734985,R271.42495012283325,R54.12000107765198,R489.05768179893494,R54.36768889427185,R272.2114505767822,R54.639487743377686,R109.14362621307373,R163.2178337574005,R54.283414363861084,R54.38122272491455,R380.8624348640442,R163.26005220413208,R54.25480556488037,R162.64176845550537,R325.68079900741577,R54.43605995178223,R54.43606114387512,R271.87101006507874,R326.1971290111542,R54.32611870765686,R54.45173954963684,R162.98196268081665,R54.39440965652466,R326.2527060508728,
Fort Totten,,G217.30610394477844,R54.33213138580322,R271.6382360458374,G54.33213186264038,G54.3321316242218,R54.27211856842041,G108.59157061576843,G54.36302471160889,G271.4705328941345,R326.00583505630493,R271.73371624946594,G54.53530287742615,G271.74439668655396,G54.455214977264404,R272.0484092235565,R54.07433295249939,G326.12274289131165,R380.63323974609375,G54.51049733161926,R54.502769231796265,R217.66245126724243,R54.26768779754639,G434.9045104980469,G54.349751710891724,G326.27206444740295,G54.18605661392212,R380.0780746936798,R217.16120314598083,R54.41119384765625,R54.41119313240051,R54.35581350326538,R54.33942627906799,R54.18251395225525,G434.49607014656067,G325.8073434829712,R271.4457552433014,G54.17232847213745,R54.34616494178772,R217.02689695358276,R54.544591665267944,G217.17581629753113,G54.34399104118347,R217.43866443634033,R163.30594897270203,R54.52460718154907,G326.3094358444214,R54.360705614089966,G54.3607075214386,G217.96644926071167,G54.64378523826599,G54.50966811180115,R218.0810649394989,R326.727472782135,G217.72298216819763,R54.2631413936615,G54.26313877105713,G271.8757667541504,G54.47949290275574,R326.21300292015076,R54.2523250579834,R271.9164845943451,G380.58012294769287,R162.77813744544983,G54.11449980735779,R54.306077003479004,R379.95237922668457,G542.9900603294373,G54.607653856277466,R271.85603952407837,G163.15889191627502,G434.9407901763916,G54.44547390937805,G54.44547390937805,R271.7714192867279,R380.7592935562134,R54.394519567489624,R54.39452123641968,
Franconia Springfield,,B1086.7312960624695,B108.64172720909119,B54.35202956199646,B1414.0324606895447,B54.17707920074463,
Friendship Heights,,R54.32852387428284,R217.30722522735596,R217.2125608921051,R54.33549642562866,R271.443603515625,R54.532675981521606,R217.43237948417664,R54.324214458465576,R271.8443784713745,R54.54729771614075,R217.42820858955383,R217.39978981018066,R54.35684108734131,R380.787474155426,R54.17808532714844,R325.92494678497314,R54.420509576797485,R163.05103588104248,R162.76249980926514,R54.192745208740234,R325.3997530937195,R326.3080871105194,R217.86358308792114,R54.34682297706604,R54.34682011604309,R218.081782579422,R54.44265294075012,R326.62217569351196,R54.400612115859985,R163.27829384803772,R271.7766466140747,R54.25990676879883,R217.02334475517273,R54.31066942214966,R379.94843792915344,R54.60500478744507,R380.61964178085327,R54.45148777961731,R380.5307092666626,R54.56985950469971,
