Brookland-CUA,,R54.01340413093567,R53.9311785697937,R269.5500330924988,R269.41561794281006,R53.79676294326782,R54.053343057632446,R53.92561340332031,R53.893412828445435,R215.6502559185028,R269.39705872535706,R53.89767789840698,R377.4907660484314,R323.6287853717804,R215.65486860275269,R53.97830247879028,R53.97830247879028,R269.66189908981323,R269.6618986129761,R53.914133071899414,R216.04227113723755,R269.9564049243927,R53.908965826034546,R215.79658842086792,R323.9160749912262,R377.44772601127625,R54.00987911224365,R269.4291534423828,R54.03620386123657,R215.79664087295532,R269.62961173057556,R53.798139810562134,R323.5884220600128,R215.94357085227966,R54.063594341278076,R216.07764387130737,R53.992069721221924,R215.93584561347961,R54.07181239128113,
Capitol Heights,,B53.74377655982971,S53.71590232849121,B485.2941153049469,S539.1086955070496,B53.8145809173584,S53.95238733291626,S485.0664768218994,B538.9674437046051,S53.900967836380005,B53.97820162773132,B53.99230623245239,B539.3588819503784,S593.3832964897156,B485.50902104377747,S593.4795279502869,B53.776864767074585,S53.77686405181885,B269.96344566345215,B53.900989055633545,S539.589688539505,S53.84915232658386,B701.4156444072723,S53.98979663848877,S539.6715595722198,S53.993738412857056,B431.43004298210144,B54.010223627090454,B701.3722250461578,B53.84537315368652,S701.1120071411133,S54.01062631607056,S701.0157787799835,B485.45859026908875,B53.93325209617615,S269.7432472705841,B539.6319472789764,S431.98186206817627,S53.965232133865356,
Capitol South,,B54.03520727157593,O53.71689581871033,O53.71689748764038,S539.2526354789734,S53.90936231613159,B592.9526329040527,S53.958324670791626,B53.80156350135803,O377.2040641307831,O485.0637695789337,O53.897878885269165,B485.10910081863403,B269.73671436309814,B53.992650508880615,B53.79813098907471,S377.3364067077637,S53.91632032394409,S592.8450853824615,O485.5861322879791,O53.86200022697449,O54.034281492233276,O53.764155626297,O53.91310429573059,B593.1805391311646,O54.137234926223755,O54.03265118598938,O54.01975107192993,O53.871227979660034,B809.3555340766907,S755.6254482269287,S53.85716700553894,O215.80221962928772,S917.3291752338409,O53.909526348114014,O1402.6881387233734,O54.13519358634949,S269.835337638855,S53.77804660797119,B701.4896793365479,B485.4180557727814,B53.913808822631836,O215.39891147613525,S485.48766899108887,S53.991140365600586,O593.3416953086853,O53.86009693145752,O323.6694152355194,O53.997127056121826,S539.2950341701508,B539.2950365543365,S54.15830731391907,B54.15830659866333,S377.42110323905945,B593.4035031795502,S53.945494174957275,O377.80962586402893,O54.027076959609985,B269.86808609962463,B53.96320390701294,S377.80616092681885,S53.98781132698059,O539.765463590622,B539.9869167804718,
Cheverly,,O161.82795095443726,O53.76976418495178,O54.00957632064819,O323.55343747138977,O53.76374363899231,O161.76489973068237,O53.9273145198822,O593.1547756195068,O53.99373698234558,O53.960660219192505,O539.6093244552612,O377.7461245059967,O54.03149390220642,O54.019042015075684,O54.019041538238525,O53.87386107444763,O53.87386107444763,O485.4249770641327,O53.90344572067261,O53.916067361831665,O755.2720985412598,O53.8561794757843,O431.4796402454376,O54.175621032714844,O323.57694029808044,O53.80546593666077,O53.943188428878784,O53.94318985939026,O54.015313386917114,O54.01531481742859,O432.01340770721436,O53.95374298095703,
Clarendon,,O53.997456073760986,S377.4647259712219,O53.70991063117981,S53.804550647735596,S646.9126489162445,S53.97250556945801,O485.1040506362915,O53.96920394897461,O538.9799516201019,O53.98758363723755,S700.8534853458405,S539.1858425140381,S53.99680256843567,O647.2359380722046,O54.01858139038086,O647.1605033874512,S539.6110463142395,O54.141042947769165,O323.73752212524414,O53.92169737815857,S593.5076282024384,S54.02353549003601,O323.7470955848694,S377.7490870952606,S53.881970167160034,O647.3596477508545,S647.3346612453461,S53.848259925842285,S701.2070059776306,O970.8834438323975,O593.4504096508026,O54.03373050689697,S593.5983052253723,O431.9951765537262,S647.7722141742706,
Cleveland Park,,R53.89088177680969,R53.87610745429993,R269.87583112716675,R215.64737796783447,R53.80566883087158,R215.47714924812317,R53.92580604553223,R269.61758732795715,R53.8032124042511,R269.3846695423126,R53.90329384803772,R215.73896193504333,R54.00020909309387,R269.53778624534607,R54.089438676834106,R215.6410949230194,R53.99638628959656,R215.81997776031494,R54.02317547798157,R323.52941966056824,R54.13660168647766,R269.8718116283417,R53.865782022476196,R161.91834044456482,R53.92851233482361,R269.7092354297638,R377.7328498363495,R53.78670358657837,R269.635840177536,R53.91179132461548,R107.80880069732666,R54.00331211090088,R323.6724305152893,R269.6691184043884,R53.989047050476074,R269.73258686065674,R215.74354124069214,R54.02397799491882,R54.023977518081665,R378.006306886673,R378.006306886673,R53.99884343147278,R53.99884343147278,
College Park-U of Md,,G53.77631592750549,G53.997692823410034,G323.63991618156433,G53.930548667907715,G485.1029553413391,G53.976393938064575,G323.2877471446991,G53.985567569732666,G269.5352854728699,G53.900376319885254,G269.64728713035583,G53.993282079696655,G323.53095293045044,G54.13768792152405,G647.6876838207245,G53.85412383079529,G269.8386471271515,G53.90972447395325,G269.72272539138794,G54.00542330741882,G161.73320603370667,G53.88999152183533,G431.42246294021606,G54.00336503982544,G269.77943539619446,G53.940420150756836,G269.66526794433594,G53.98589491844177,G269.65368843078613,G53.950937271118164,G108.07967400550842,G54.03037881851196,G377.8620398044586,G53.94469332695007,G161.92701387405396,G54.006502628326416,G53.99109959602356,G53.994795083999634,G323.89111375808716,
Columbia Heights,,G53.79411840438843,G269.8780074119568,G53.70627784729004,G323.41968035697937,G53.802759408950806,G646.9535048007965,G53.9021999835968,G269.7253797054291,G53.78508925437927,G269.52660393714905,G54.10028433799744,G215.83549666404724,G377.7077102661133,G53.99869203567505,G53.99869132041931,G53.79718279838562,G53.89697265625,G215.87175011634827,G54.002612829208374,G485.75989055633545,G323.579683303833,G54.022571325302124,G107.93254017829895,G53.80451965332031,G215.81427025794983,G431.5739016532898,G269.6346504688263,G53.84134244918823,G377.63506603240967,G53.79620695114136,G431.9377861022949,G54.011510372161865,G431.9926793575287,G53.99435329437256,
Congress Heights,,G53.80057764053345,G54.16949415206909,G269.71579790115356,G53.90454435348511,G377.1192214488983,G53.80943465232849,G215.47807502746582,G53.94826698303223,G53.94826531410217,G161.79127430915833,G53.97352838516235,G269.6530992984772,G485.4179012775421,G53.94530487060547,G53.945306062698364,G269.6117880344391,G269.61178946495056,G54.12934947013855,G377.8688440322876,G54.003899812698364,G431.61368203163147,G215.82957077026367,G53.80017638206482,G323.5534963607788,G53.997501850128174,G377.5868830680847,G269.66732692718506,G53.87198233604431,G53.99314332008362,G161.98956108093262,G53.798794746398926,G53.954874992370605,G54.024876832962036,G431.80460500717163,G215.997163772583,G54.01838445663452,G269.97924065589905,G53.91119694709778,
Court House,,S54.069299936294556,O54.007423877716064,O53.7012779712677,S377.34783577919006,S53.89663791656494,S53.965083599090576,S53.96508455276489,O539.0445280075073,O485.082083940506,O53.90852928161621,O53.89945459365845,S431.22705602645874,S53.80127143859863,S592.800208568573,S54.10450506210327,O647.3547821044922,O647.2537994384766,O53.79846954345703,O53.91160178184509,S485.7000780105591,S647.5764653682709,S54.01330900192261,S54.013309478759766,S53.84755730628967,S53.847557067871094,O323.88618683815,O323.9691517353058,O53.994566917419434,O53.90572237968445,S323.75612902641296,S593.2796683311462,S53.99958634376526,S54.027106523513794,O647.2503209114075,O916.8282101154327,S755.1795794963837,O54.155365228652954,S53.79983901977539,S539.4075334072113,S54.04661154747009,S54.042746782302856,O593.6351006031036,O53.96603536605835,O377.77360582351685,S539.9799592494965,O216.0061912536621,S53.918274879455566,O53.91827750205994,
